id,title,so_ky_hieu,ngay_ban_hanh,loai_van_ban,ngay_co_hieu_luc,ngay_het_hieu_luc,nguon_thu_thap,ngay_dang_cong_bao,nganh,linh_vuc,co_quan_ban_hanh,chuc_danh,nguoi_ky,pham_vi,thong_tin_ap_dung,tinh_trang_hieu_luc,agent_category,status_checked_at,status_filter
173084,"Nghị quyết số 17/2024/NQ-HĐND Bãi bỏ Nghị quyết số 08/2024/NQ-HĐND ngày 04 tháng 7 năm 2024 của Hội đồng nhân dân tỉnh Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ Bảo hiểm y tế mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu trong các cơ sở khám bệnh, chữa bệnh của nhà nước thuộc tỉnh Tuyên Quang quản lý",17/2024/NQ-HĐND,05/12/2024,Nghị quyết,01/01/2025,,,,Bảo Hiểm,Bảo hiểm y tế,HĐND Tỉnh Tuyên Quang,Phó Chủ tịch,Phạm Thị Minh Xuân,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
13323,Quyết định số 16/QĐ-UBND về việc hỗ trợ kinh phí cho đối tượng cận nghèo tham gia bảo hiểm y tế tự nguyện,16/QĐ-UBND,20/02/2006,Quyết định,01/01/2006,,,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Trần Văn Tuý,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173463,"Nghị quyết số 13/2024/NQ-HĐND Về việc Bãi bỏ các Nghị quyết của Hội đồng nhân dân tỉnh quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bắc Ninh",13/2024/NQ-HĐND,11/12/2024,Nghị quyết,01/01/2025,,,,,Chưa phân loại,HĐND Tỉnh Bắc Ninh,Chủ tịch,NGUYỄN HƯƠNG GIANG,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
180170,"Nghị quyết số 08/2025/NQ-HĐND Quy định chính sách hỗ trợ thêm mức đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Nghệ An, giai đoạn 2026 – 2030",08/2025/NQ-HĐND,17/06/2025,Nghị quyết,01/01/2026,,,,,Chưa phân loại,HĐND Tỉnh Nghệ An,Chủ tịch,Hoàng Nghĩa Hiếu,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
126957,Nghị quyết số 78/2017/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho người thuộc hộ gia đình nghèo đa chiều thiếu hụt dịch vụ xã hội cơ bản khác (không bị thiếu hụt bảo hiểm y tế) trên địa bàn tỉnh Điện Biên,78/2017/NQ-HĐND,09/12/2017,Nghị quyết,19/12/2017,,bản chính văn bản,,,Chưa phân loại,HĐND Tỉnh Điện Biên,Chủ tịch,Lò Văn Muôn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
0682b030-84d3-11f1-8e08-0594f352574d,Nghị quyết số 60/2026/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế trên địa bàn tỉnh Quảng Ngãi,60/2026/NQ-HĐND,30/05/2026,Nghị quyết,01/07/2026,,,,Y tế,Bảo hiểm y tế,HĐND Tỉnh Quảng Ngãi,Chủ tịch,Nguyễn Đức Tuy,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
21183,"Quyết định số 119/2001/QĐ-UB Về việc thực hiện chế độ bảo hiểm xã hội, bảo hiểm y tế đối với cán bộ y tế cơ sở",119/2001/QĐ-UB,12/11/2001,Quyết định,12/11/2001,,STP tỉnh Bắc Ninh;,,,Chưa phân loại,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Nguyễn Thị Xuyên,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
153950,Nghị quyết số 13/2022/NQ-HĐND Quy định giá dịch vụ xét nghiệm SARS-CoV-2 không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám chữa bệnh của Nhà nước thuộc phạm vi quản lý của tỉnh Nam Định,13/2022/NQ-HĐND,26/04/2022,Nghị quyết,06/05/2022,,,,,Chưa phân loại,HĐND tỉnh Nam Định,Chủ tịch,Lê Quốc Chỉnh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
178011,Nghị quyết số 09/2025/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh An Giang,09/2025/NQ-HĐND,29/05/2025,Nghị quyết,07/06/2025,,,,,Chưa phân loại,HĐND Tỉnh An Giang,Chủ tịch,Lê Văn Nưng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
105057,Chỉ thị số 02/CT-UB về việc triển khai bảo hiểm y tế tự nguyện cho học sinh,02/CT-UB,28/02/1995,Chỉ thị,28/02/1995,,Từ Công báo tỉnh,,Y tế,Chưa phân loại,UBND tỉnh Bến Tre,Phó Chủ tịch,Huỳnh Văn Cam,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
133816,"Quyết định số 36/2018/QĐ-UBND Bãi bỏ Quyết định số 479/2011/QĐ-UBND ngày 27 tháng 12 năm 2011 của UBND tỉnh ban hành Quy định đối tượng, chế độ và trình tự, thủ tục hồ sơ hưởng trợ cấp đối với Dân quân tự vệ chưa tham gia bảo hiểm y tế, bảo hiểm xã hội bắt buộc bị ốm, bị chết, bị tai nạn trong khi làm nhiệm vụ",36/2018/QĐ-UBND,24/12/2018,Quyết định,10/01/2019,,"bản chính, bản gốc văn bản",,Quốc phòng,Chưa phân loại,UBND tỉnh Bắc Giang,Phó Chủ tịch,Lại Thanh Sơn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
115366,"Nghị quyết số 22/2016/NQ-HĐND V/v quy định mức giá dịch vụ khám chữa bệnh, chữa bệnh đối với người không có thẻ bảo hiểm y tế tại cơ sở y tế công lập trên địa bàn tỉnh",22/2016/NQ-HĐND,21/07/2016,Nghị quyết,01/08/2016,,,,Y tế,"Bảo hiểm y tế, Lĩnh vực thực hiện chính sách bảo hiểm y tế",HĐND tỉnh Vĩnh Phúc,Chủ tịch,Trần Văn Vinh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
31779,"Nghị quyết số 21-NQ/TW Về tăng cường sự lãnh đạo của Đảng đối với công tác bảo hiểm xã hội, y tế giai đoạn 2012 – 2020",21-NQ/TW,22/11/2012,Nghị quyết,22/11/2012,,Dữ liệu đang cập nhật,,Y tế,"Bảo hiểm y tế, Bảo hiểm xã hội",Ban Chấp hành Trung ương,Tổng Bí thư,Nguyễn Phú Trọng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
184731,Nghị quyết số 23/2025/NQ-HĐND Về việc quy định mức hỗ trợ đóng bảo hiểm y tế cho các đối tượng không được hưởng mức hỗ trợ từ ngân sách nhà nước đối với Thanh niên thi hành nghĩa vụ Kinh tế - Quốc phòng của tỉnh Tây Ninh và Đoàn xây dựng kinh tế Thanh niên trên địa bàn tỉnh Tây Ninh,23/2025/NQ-HĐND,10/12/2025,Nghị quyết,01/01/2026,,Bản chính thức Nghị quyết số 23/2025/NQ-HĐND,,,,HĐND Tỉnh Tây Ninh,Chủ tịch,Nguyễn Mạnh Hùng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
187782,"Thông tư số 107/2025/TT-BTC Hướng dẫn kế toán quỹ bảo hiểm xã hội, quỹ bảo hiểm y tế, quỹ bảo hiểm thất nghiệp",107/2025/TT-BTC,14/11/2025,Thông tư,01/01/2026,,,,,,Bộ Tài chính,Thứ trưởng,Nguyễn Đức Tâm,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173101,"Nghị quyết số 22/2024/NQ-HĐND Bãi bỏ Nghị quyết số 07/2020/NQ-HĐND ngày 11 tháng 6 năm 2020 của Hội đồng nhân dân tỉnh Quy định giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh công lập trên địa bàn tỉnh",22/2024/NQ-HĐND,06/12/2024,Nghị quyết,01/01/2025,,,,Y tế,Chưa phân loại,HĐND tỉnh Bình Thuận,Chủ tịch,Nguyễn Hoài Anh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
a58d0900-6ae3-11f1-9463-4ba9a7c0cbbb,"Nghị quyết số 17/2026/NQ-HĐND Sửa đổi, bổ sung một số điều của nghị quyết số 19/2025/NQ-HĐND ngày 09 tháng 7 năm 2025 của Hội đồng nhân dân thành phố Hà Nội quy định nội dung, mức hỗ trợ đóng bảo hiểm xã hội, bảo hiểm y tế cho các đối tượng chính sách xã hội của thành phố Hà Nội",17/2026/NQ-HĐND,02/06/2026,Nghị quyết,01/07/2026,,,,Bảo Hiểm,"Bảo hiểm xã hội, Bảo hiểm y tế",HĐND Thành phố Hà Nội,Chủ tịch,Phùng Thị Hồng Hà,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
57819,Quyết định số 69/2002/QĐ-UB Về việc sửa đổi Quyết định số 76/2001/QĐ-UB/VX ngày 16-8-2001 của UBND tỉnh Nghệ An về việc điều chỉnh mức đóng Bảo hiểm y tế học sinh và Y tế trường học tự nguyện,69/2002/QĐ-UB,13/08/2002,Quyết định,28/08/2002,,,,Giáo dục và đào tạo,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,Hoàng Ky,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
141799,Nghị quyết số 287/2020/NQ-HĐND Hỗ trợ kinh phí đóng bảo hiểm y tế cho người nhiễm HIV chưa có thẻ bảo hiểm y tế trên địa bàn tỉnh Kiên Giang,287/2020/NQ-HĐND,02/01/2020,Nghị quyết,12/01/2020,,Công báo tỉnh Kiên Giang,20/02/2020,,Chưa phân loại,HĐND tỉnh Kiên Giang,Chủ tịch,Đặng Tuyết Em,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
141832,"Quyết định số 10/2020/QĐ-UBND Bãi bỏ Quyết định số 74/2017/QĐ-UBND ngày 01 tháng 9 năm 2017 của Ủy ban nhân dân tỉnh về việc quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế tại các cơ sở y tế công lập thuộc tỉnh Thừa Thiên Huế",10/2020/QĐ-UBND,05/03/2020,Quyết định,15/03/2020,,Công báo số 25 năm 2020,15/03/2020,Y tế,Chưa phân loại,UBND tỉnh Thừa Thiên Huế,Phó Chủ tịch,Nguyễn Văn Phương,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
170853,"Nghị định số 63/2024/NĐ-CP Quy định việc thực hiện liên thông điện tử 02 nhóm thủ tục hành chính: Đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi; đăng ký khai tử, xóa đăng ký thường trú, giải quyết mai táng phí, tử tuất",63/2024/NĐ-CP,10/06/2024,Nghị định,10/06/2024,,,,,Chưa phân loại,Chính phủ,Phó Thủ tướng Chính phủ,Trần Lưu Quang,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
177933,"Nghị quyết số 04/2025/NQ-HĐND Hỗ trợ mức đóng bảo hiểm y tế và chi phí cùng chi trả đối với thuốc kháng vi-rút HIV cho người nhiễm HIV/AIDS đang điều trị tại các cơ sở khám, chữa bệnh công lập thuộc mạng lưới phòng, chống HIV/AIDS của tỉnh Khánh Hòa",04/2025/NQ-HĐND,28/03/2025,Nghị quyết,08/04/2025,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Chủ tịch,Nguyễn Khắc Toàn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
173832,"Nghị quyết số 27/2024/NQ-HĐND Quy định giá dịch vụ khám bệnh, chữa bệnh thuộc danh mục do quỹ bảo hiểm y tế thanh toán; giá dịch vụ khám bệnh, chữa bệnh do ngân sách nhà nước thanh toán; giá dịch vụ khám bệnh, chữa bệnh không thuộc danh mục do quỹ bảo hiểm y tế thanh toán mà không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu đối với các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Bến Tre",27/2024/NQ-HĐND,06/12/2024,Nghị quyết,16/12/2024,,,,Y tế,Khám chữa bệnh,HĐND tỉnh Bến Tre,Chủ tịch,Hồ Thị Hoàng Yến,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179736,"Thông tư số 27/2025/TT-BYT quy định nguyên tắc, tiêu chí xây dựng, cập nhật, ghi thông tin, cấu trúc danh mục và hướng dẫn thanh toán đối với thuốc dược liệu, thuốc có kết hợp dược chất với các dược liệu, thuốc cổ truyền, dược liệu thuộc phạm vi được hưởng của người tham gia bảo hiểm y tế do Bộ trưởng Bộ Y tế ban hành",27/2025/TT-BYT,01/07/2025,Thông tư,01/09/2025,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Trần Văn Thuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
175644,"Nghị quyết số 01/2025/NQ-HĐND bãi bỏ Nghị quyết số 01/2024/NQ-HĐND ngày 31 tháng 01 năm 2024 của HĐND tỉnh Ninh Bình quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của quỹ Bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Ninh Bình",01/2025/NQ-HĐND,21/01/2025,Nghị quyết,21/01/2025,,,,,Chưa phân loại,HĐND Tỉnh Ninh Bình,Chủ tịch,Mai Văn Tuất,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
61668,Quyết định số 287/2014/QĐ-UBND Về việc hỗ trợ kinh phí cho đối tượng cận nghèo mua bảo hiểm y tế,287/2014/QĐ-UBND,26/06/2014,Quyết định,06/07/2014,,"Công báo số 35, năm 2014",,Lao động - Thương binh và Xã hội,Bảo trợ xã hội,UBND Tỉnh Bắc Ninh,Phó Chủ tịch,Nguyễn Tử Quỳnh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
135466,"Thông tư số 27/2018/TT-BYT Hướng dẫn thực hiện bảo hiểm y tế và khám bệnh, chữa bệnh liên quan đến HIV/AIDS",27/2018/TT-BYT,26/10/2018,Thông tư,01/01/2019,,,,Y tế,Bảo hiểm y tế,Bộ Y tế,Thứ trưởng,Phạm Lê Tuấn,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
5008,Quyết định số 2112/1997/QĐ-UB Về việc điều chỉnh mức thu phí bảo hiểm y tế các đối tượng tham gia tự nguyện,2112/1997/QĐ-UB,17/05/1997,Quyết định,17/05/1997,,STP tỉnh Nghệ An;,,Y tế,Bảo hiểm y tế,UBND Tỉnh Nghệ An,Phó Chủ tịch,Nguyễn Thị Han,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179920,"Nghị quyết số 19/2025/NQ-HĐND Quy định nội dung, mức hỗ trợ đóng bảo hiểm xã hội tự nguyện, bảo hiểm y tế cho các đối tượng chính sách xã hội của thành phố Hà Nội (Thực hiện điểm a, điểm b khoản 3, khoản 4 Điều 27 Luật Thủ đô)",19/2025/NQ-HĐND,09/07/2025,Nghị quyết,01/01/2026,,,01/07/2026,,Chưa phân loại,HĐND Thành phố Hà Nội,Chủ tịch,Nguyễn Ngọc Tuấn,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
155764,Nghị quyết số 07/2022/NQ-HĐND Về việc quy định mức hỗ trợ kinh phí mua thẻ bảo hiểm y tế cho người thuộc hộ cận nghèo trên địa bàn tỉnh Khánh Hòa giai đoạn 2022-2025,07/2022/NQ-HĐND,19/07/2022,Nghị quyết,01/08/2022,,,,,Chưa phân loại,HĐND Tỉnh Khánh Hòa,Phó Chủ tịch,Trần Mạnh Dũng,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
26100,"Quyết định số 02/2011/QĐ-TTg Sửa đổi khoản 1 điều 4 Quyết định số 87/2010/QĐ-TTg ngày 24 tháng 12 năm 2010 của Thủ tướng Chính phủ về việc cho doanh nghiệp, người lao động thuộc Tập đoàn Công nghiệp tàu thủy Việt Nam và Tổng công ty Hàng hải Việt Nam vay để chi trả nợ tiền lương, nợ bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp, trợ cấp thôi việc, trợ cấp mất việc làm, tạo việc làm, học nghề",02/2011/QĐ-TTg,08/01/2011,Quyết định,08/01/2011,,"Công báo số 65+66, năm 2011",22/01/2011,,Chưa phân loại,Thủ tướng Chính phủ,Thủ tướng,Nguyễn Tấn Dũng,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
185662,Nghị quyết số 43/2025/NQ-HĐND Quy định mức hỗ trợ đóng bảo hiểm y tế cho một số đối tượng trên địa bàn tỉnh Tuyên Quang,43/2025/NQ-HĐND,29/12/2025,Nghị quyết,01/01/2026,,Bản chính,,,,HĐND Tỉnh Tuyên Quang,Phó Chủ tịch,Lê Thị Thanh Trà,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
144093,"Quyết định số 36/2020/QĐ-UBND Về việc bãi bỏ Quyết định số 24/2017/QĐ-UBND ngày 21/8/2017 của Ủy ban nhân dân tỉnh về việc Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Lạng Sơn",36/2020/QĐ-UBND,23/09/2020,Quyết định,10/10/2020,,Bản chính văn bản,,Y tế,"Quản lý Khám, chữa bệnh",UBND Tỉnh Lạng Sơn,Chủ tịch,Hồ Tiến Thiệu,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
dbc1a020-80e2-11f1-b5dd-c1a50ca8fa9c,"Thông tư Quy định thực hiện chương trình hỗ trợ thuốc miễn phí cho cơ sở khám bệnh, chữa bệnh để điều trị cho người bệnh",16/2026/TT-BYT,25/05/2026,Thông tư,10/07/2026,,,,Y tế,"Bảo hiểm y tế, Dược",Bộ Y tế,Thứ trưởng thường trực,Vũ Mạnh Hà,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
47690,Thông tư liên tịch số 21/2005/TTLT-BYT-BTC Thông tư hướng dẫn thực hiện bảo hiểm y tế bắt buộc,21/2005/TTLT-BYT-BTC,27/07/2005,Thông tư liên tịch,21/08/2005,,,,Chưa phân loại,Tài chính khác,"Bộ Tài chính, Bộ Y tế",,"Huỳnh Thị Nhân, Nguyễn Thị Xuyên",Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
167742,"Nghị quyết số số 11/2024/NQ-HĐND Quy định mức giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế nhưng không phải là dịch vụ khám bệnh, chữa bệnh theo yêu cầu trong các cơ sở khám bệnh, chữa bệnh của Nhà nước thuộc tỉnh Quảng Nam",số 11/2024/NQ-HĐND,23/04/2024,Nghị quyết,03/05/2024,,,,,Chưa phân loại,HĐND tỉnh Quảng Nam,Phó Chủ tịch,Trần Xuân Vinh,Địa phương,,Còn hiệu lực,"bhyt,vien_phi",2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
165362,"Nghị quyết số 336/2022/NQ-HĐND Quy định mức hỗ trợ từ ngân sách nhà nước đóng bảo hiểm y tế cho người thuộc hộ gia đình nông nghiệp, ngư nghiệp có mức sống trung bình trên địa bàn tỉnh Hưng Yên giai đoạn 2023-2025",336/2022/NQ-HĐND,09/12/2022,Nghị quyết,20/12/2022,,Bản PDF,,Bảo Hiểm,Bảo hiểm y tế,HĐND Tỉnh Hưng Yên,Chủ tịch,Trần Quốc Toản,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
150222,"Quyết định số 29/2021/QĐ-UBND Bãi bỏ Quyết định số 1202/2008/QĐ-UBND ngày 14 tháng 7 năm 2008 của Ủy ban nhân dân tỉnh Cao Bằng ban hành Quy định về chế độ tiền công, chế độ bảo hiểm xã hội, bảo hiểm y tế, chế độ bồi thường tai nạn lao động, chế độ tiền thưởng đối với huấn luyện viên, vận động viên thể thao của tỉnh Cao Bằng",29/2021/QĐ-UBND,15/10/2021,Quyết định,25/10/2021,,,,Văn hóa Thể thao và Du lịch,"Thể dục, thể thao",UBND Tỉnh Cao Bằng,Chủ tịch,Hoàng Xuân Ánh,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
4581,Quyết định số 746/QĐ-UB/TC Về việc Thành lập Bảo hiểm Y tế Lâm Đồng,746/QĐ-UB/TC,03/11/1992,Quyết định,03/11/1992,,STP tỉnh Lâm Đồng;,,,Chưa phân loại,UBND Tỉnh Lâm Đồng,Phó Chủ tịch,Nguyễn Xuân Ái,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
100276,"Quyết định số 31/2015/QĐ-UBND Về việc bổ sung Điều 6 Quyết định số 25/2015/QĐ-UBND ngày 12 tháng 5 năm 2015 của Ủy ban nhân dân tỉnh quy định đăng ký khám bệnh, chữa bệnh ban đầu và chuyển tuyến khám bệnh, chữa bệnh bảo hiểm y tế trên địa bàn tỉnh Ninh Thuận",31/2015/QĐ-UBND,15/06/2015,Quyết định,25/06/2015,,,,Y tế,"Lao động, tiền lương, tiền công",UBND tỉnh Ninh Thuận,Phó Chủ tịch,Lê Văn Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
179711,Nghị định số 188/2025/NĐ-CP hướng dẫn Luật Bảo hiểm y tế,188/2025/NĐ-CP,01/07/2025,Nghị định,15/08/2025,,,,Y tế,Chưa phân loại,Chính phủ,Phó Thủ tướng Chính phủ,Lê Thành Long,Trung ương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
185767,"Nghị quyết số 53/2025/NQ-HĐND Quy định chính sách hỗ trợ mức đóng bảo hiểm xã hội cho người tham gia bảo hiểm xã hội tự nguyện, bảo hiểm y tế trên địa bàn thành phố Huế giai đoạn 2026 - 2030",53/2025/NQ-HĐND,25/12/2025,Nghị quyết,01/01/2026,,,,Lao động - Thương binh và Xã hội,"Lao động, tiền lương, tiền công",HĐND Thành phố Huế,Chủ tịch,Lê Trường Lưu,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
149120,"Quyết định số 27/2021/QĐ-UBND Bãi bỏ Quyết định số 46/2014/QĐ-UBND ngày 26 tháng 11 năm 2014 của Ủy ban nhân dân tỉnh về việc ban hành Quy chế thực hiện liên thông nhóm thủ tục hành chính thuộc lĩnh vực hộ tịch, bảo hiểm y tế và đăng ký, quản lý cư trú cho trẻ em dưới 6 tuổi của tỉnh Phú Yên",27/2021/QĐ-UBND,11/08/2021,Quyết định,25/08/2021,,,,Tư pháp,Chưa phân loại,UBND tỉnh Phú Yên,Phó Chủ tịch,Hồ Thị Nguyên Thảo,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
161822,"Quyết định số 38/2023/QĐ-UBND Sửa đổi, bổ sung một số điều của Quyết định số 36/2018/QĐ-UBND ngày 13/6/2018 của Ủy ban nhân dân tỉnh Thừa Thiên Huế quy định mức hỗ trợ kinh phí đóng bảo hiểm y tế và chi phí cùng chi trả đối với thuốc kháng vi rút HIV (ARV) cho người nhiễm HIV/AIDS trên địa bàn tỉnh Thừa Thiên Huế",38/2023/QĐ-UBND,28/07/2023,Quyết định,07/08/2023,,Công báo số 46 năm 2023,04/08/2023,Y tế,Chưa phân loại,UBND tỉnh Thừa Thiên Huế,Phó Chủ tịch,Nguyễn Thanh Bình,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
5064,Chỉ thị số 30/1998/CT-UB Về việc đẩy mạnh các hoạt động y tế học đường và bảo hiểm y tế học sinh trong các trường học.,30/1998/CT-UB,21/08/1998,Chỉ thị,21/08/1998,,STP tỉnh Nghệ An;,,Bảo Hiểm,Chưa phân loại,UBND Tỉnh Nghệ An,Phó Chủ tịch,Nguyễn Thị Han,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
156310,"Nghị quyết số 11/2022/NQ-HĐND Quy định giá dịch vụ xét nghiệm SARS-CoV-2 không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước trên địa bàn tỉnh Trà Vinh",11/2022/NQ-HĐND,07/07/2022,Nghị quyết,17/07/2022,,,,,Chưa phân loại,HĐND tỉnh Trà Vinh,Chủ tịch,Kim Ngọc Thái,Địa phương,,Còn hiệu lực,bhyt,2026-08-04,Còn hiệu lực và không là target của quan hệ Bãi bỏ/Thay thế
